2024-04-19 19:39:54,007 | Guka.comunication.comunication | comunication.py[line:29] |  ERROR: [WinError 10061] 由于目标计算机积极拒绝，无法连接。 |  __init__
唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇▌ |  set_Text
2024-04-24 20:20:39,938 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军▌ |  run
2024-04-24 20:20:40,018 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的▌ |  set_Text
2024-04-24 20:20:40,034 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和▌ |  run
2024-04-24 20:20:40,145 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和领袖▌ |  run
2024-04-24 20:20:40,145 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军▌ |  set_Text
2024-04-24 20:20:40,257 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和领袖，▌ |  run
2024-04-24 20:20:40,257 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和▌ |  set_Text
2024-04-24 20:20:40,305 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和领袖▌ |  set_Text
2024-04-24 20:20:40,368 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和领袖，▌ |  set_Text
2024-04-24 20:20:40,416 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和领袖，他▌ |  run
2024-04-24 20:20:40,464 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和领袖，他▌ |  set_Text
2024-04-24 20:20:40,496 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和领袖，他通过▌ |  run
2024-04-24 20:20:40,544 | Guka.liaotian.entrance | entrance.py[line:136] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和领袖，他通过▌ |  set_Text
2024-04-24 20:20:40,592 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。

唐朝（618年-907年）是另一个重要的历史时期，被称为盛世，是中国历史上最辉煌的时期之一。唐朝的建立者李渊是 a 一位英勇的将军和领袖，他通过军事▌ |  run
2024-04-24 20:20:40,752 | Guka.liaotian.entrance | entrance.py[line:42] |  INFO: 
 隋唐时期是中国历史上的一个重要时期，分为两个阶段：隋朝和唐朝。

隋朝（581年-618年）是由隋文帝杨坚建立的，统一了南北朝分裂的局面。隋文帝是一位出色的政治家和军事家，他通过一系列的改革和措施，使隋朝在短时间内变得强大起来。他实行了一系列的法律制度和建设计划，包括修筑长城、创建了高效的 maili 体系，以及修建了沟通中国南北的交通网络。
